Skoleår;Utdanningsprogram;Nivå;Skole;B;H;I;M;S
2022/23;Alle utdanningsprogram;vg 2;Thor Heyerdahl videregående skole;449;9;18;13;20
2022/23;ID;vg 3;Thor Heyerdahl videregående skole;57;1;4;0;0
2022/23;MD;vg 3;Thor Heyerdahl videregående skole;22;2;0;0;0
2022/23;ME;vg 3;Thor Heyerdahl videregående skole;26;1;0;0;0
2022/23;PB;vg 3;Thor Heyerdahl videregående skole;43;3;5;6;4
2022/23;ST;vg 3;Thor Heyerdahl videregående skole;112;0;3;8;1
2022/23;Alle utdanningsprogram;vg 3;Thor Heyerdahl videregående skole;260;7;12;14;5
2022/23;Alle utdanningsprogram;Totalt;Sandefjord videregående skole;1 590;55;74;97;66
2022/23;EL;Totalt;Sandefjord videregående skole;57;1;7;1;2
2022/23;FD;Totalt;Sandefjord videregående skole;72;7;3;9;12
2022/23;HS;Totalt;Sandefjord videregående skole;171;4;14;16;12
2022/23;ID;Totalt;Sandefjord videregående skole;87;1;1;1;0
2022/23;IM;Totalt;Sandefjord videregående skole;54;1;2;4;2
2022/23;KD;Totalt;Sandefjord videregående skole;50;9;5;7;0
2022/23;MD;Totalt;Sandefjord videregående skole;108;7;2;3;2
2022/23;PB;Totalt;Sandefjord videregående skole;68;3;3;4;3
2022/23;RM;Totalt;Sandefjord videregående skole;14;2;0;2;1
2022/23;SR;Totalt;Sandefjord videregående skole;108;1;0;13;13
2022/23;ST;Totalt;Sandefjord videregående skole;732;17;36;32;9
2022/23;TP;Totalt;Sandefjord videregående skole;69;2;1;5;10
2022/23;EL;vg 1;Sandefjord videregående skole;29;1;1;0;0
2022/23;FD;vg 1;Sandefjord videregående skole;28;2;3;4;6
2022/23;HS;vg 1;Sandefjord videregående skole;71;1;8;7;8
2022/23;ID;vg 1;Sandefjord videregående skole;29;1;1;1;0
2022/23;IM;vg 1;Sandefjord videregående skole;28;1;1;2;1
2022/23;KD;vg 1;Sandefjord videregående skole;20;5;3;3;0
2022/23;MD;vg 1;Sandefjord videregående skole;41;3;0;2;0
2022/23;RM;vg 1;Sandefjord videregående skole;14;2;0;2;1
2022/23;SR;vg 1;Sandefjord videregående skole;57;1;0;9;9
2022/23;ST;vg 1;Sandefjord videregående skole;226;4;14;4;5
2022/23;TP;vg 1;Sandefjord videregående skole;40;1;1;4;7
2022/23;Alle utdanningsprogram;vg 1;Sandefjord videregående skole;583;22;32;38;37
2022/23;EL;vg 2;Sandefjord videregående skole;21;0;5;0;1
2022/23;FD;vg 2;Sandefjord videregående skole;36;5;0;4;6
2022/23;HS;vg 2;Sandefjord videregående skole;81;3;4;8;3
2022/23;ID;vg 2;Sandefjord videregående skole;31;0;0;0;0
2022/23;IM;vg 2;Sandefjord videregående skole;26;0;1;2;1
2022/23;KD;vg 2;Sandefjord videregående skole;16;1;2;3;0
2022/23;MD;vg 2;Sandefjord videregående skole;36;2;2;1;1
2022/23;SR;vg 2;Sandefjord videregående skole;51;0;0;4;4
2022/23;ST;vg 2;Sandefjord videregående skole;258;5;15;13;1
2022/23;TP;vg 2;Sandefjord videregående skole;29;1;0;1;3
2022/23;Alle utdanningsprogram;vg 2;Sandefjord videregående skole;585;17;29;36;20
2022/23;EL;vg 3;Sandefjord videregående skole;7;0;1;1;1
2022/23;FD;vg 3;Sandefjord videregående skole;8;0;0;1;0
2022/23;HS;vg 3;Sandefjord videregående skole;19;0;2;1;1
2022/23;ID;vg 3;Sandefjord videregående skole;27;0;0;0;0
2022/23;KD;vg 3;Sandefjord videregående skole;14;3;0;1;0
2022/23;MD;vg 3;Sandefjord videregående skole;31;2;0;0;1
2022/23;PB;vg 3;Sandefjord videregående skole;68;3;3;4;3
2022/23;ST;vg 3;Sandefjord videregående skole;248;8;7;15;3
2022/23;Alle utdanningsprogram;vg 3;Sandefjord videregående skole;422;16;13;23;9
2022/23;Alle utdanningsprogram;Totalt;Sande videregående skole;325;9;14;18;9
2022/23;EL;Totalt;Sande videregående skole;40;0;1;0;1
2022/23;HS;Totalt;Sande videregående skole;66;2;4;3;4
2022/23;ID;Totalt;Sande videregående skole;54;0;4;5;0
2022/23;ME;Totalt;Sande videregående skole;16;0;1;1;0
2022/23;PB;Totalt;Sande videregående skole;17;0;0;1;0
2022/23;ST;Totalt;Sande videregående skole;102;5;3;3;1
2022/23;TP;Totalt;Sande videregående skole;30;2;1;5;3
2022/23;EL;vg 1;Sande videregående skole;27;0;0;0;1
2022/23;HS;vg 1;Sande videregående skole;20;2;2;3;4
2022/23;ID;vg 1;Sande videregående skole;21;0;1;0;0
2022/23;ST;vg 1;Sande videregående skole;35;4;0;1;1
2022/23;TP;vg 1;Sande videregående skole;17;2;1;4;3
2022/23;Alle utdanningsprogram;vg 1;Sande videregående skole;120;8;4;8;9
2022/23;EL;vg 2;Sande videregående skole;13;0;1;0;0
2022/23;HS;vg 2;Sande videregående skole;46;0;2;0;0
2022/23;ID;vg 2;Sande videregående skole;17;0;0;1;0
2022/23;ME;vg 2;Sande videregående skole;6;0;1;0;0
2022/23;ST;vg 2;Sande videregående skole;34;0;2;2;0
2022/23;TP;vg 2;Sande videregående skole;13;0;0;1;0
2022/23;Alle utdanningsprogram;vg 2;Sande videregående skole;129;0;6;4;0
2022/23;ID;vg 3;Sande videregående skole;16;0;3;4;0
2022/23;ME;vg 3;Sande videregående skole;10;0;0;1;0
2022/23;PB;vg 3;Sande videregående skole;17;0;0;1;0
2022/23;ST;vg 3;Sande videregående skole;33;1;1;0;0
2022/23;Alle utdanningsprogram;vg 3;Sande videregående skole;76;1;4;6;0
2022/23;Alle utdanningsprogram;Totalt;Re videregående skole;720;20;15;16;13
2022/23;BA;Totalt;Re videregående skole;125;4;2;4;6
2022/23;HS;Totalt;Re videregående skole;119;7;2;2;5
2022/23;ID;Totalt;Re videregående skole;168;1;2;2;1
2022/23;PB;Totalt;Re videregående skole;29;1;0;0;0
2022/23;ST;Totalt;Re videregående skole;279;7;9;8;1
2022/23;BA;vg 1;Re videregående skole;68;1;1;1;4
2022/23;HS;vg 1;Re videregående skole;68;2;1;1;3
2022/23;ID;vg 1;Re videregående skole;58;0;1;0;0
2022/23;ST;vg 1;Re videregående skole;79;5;3;2;0
2022/23;Alle utdanningsprogram;vg 1;Re videregående skole;273;8;6;4;7
2022/23;BA;vg 2;Re videregående skole;57;3;1;3;2
2022/23;HS;vg 2;Re videregående skole;51;5;1;1;2
2022/23;ID;vg 2;Re videregående skole;55;1;1;0;0
2022/23;ST;vg 2;Re videregående skole;111;1;4;3;1
2022/23;Alle utdanningsprogram;vg 2;Re videregående skole;274;10;7;7;5
2022/23;ID;vg 3;Re videregående skole;55;0;0;2;1
2022/23;PB;vg 3;Re videregående skole;29;1;0;0;0
2022/23;ST;vg 3;Re videregående skole;89;1;2;3;0
2022/23;Alle utdanningsprogram;vg 3;Re videregående skole;173;2;2;5;1
2022/23;Alle utdanningsprogram;Totalt;Nøtterøy videregående skole;509;2;27;28;8
2022/23;HS;Totalt;Nøtterøy videregående skole;92;0;9;10;7
2022/23;PB;Totalt;Nøtterøy videregående skole;12;0;1;0;0
2022/23;ST;Totalt;Nøtterøy videregående skole;405;2;17;18;1
2022/23;HS;vg 1;Nøtterøy videregående skole;34;0;4;6;2
2022/23;ST;vg 1;Nøtterøy videregående skole;155;1;8;8;1
2022/23;Alle utdanningsprogram;vg 1;Nøtterøy videregående skole;189;1;12;14;3
2022/23;HS;vg 2;Nøtterøy videregående skole;47;0;5;3;3
2022/23;ST;vg 2;Nøtterøy videregående skole;119;1;4;8;0
2022/23;Alle utdanningsprogram;vg 2;Nøtterøy videregående skole;166;1;9;11;3
2022/23;HS;vg 3;Nøtterøy videregående skole;11;0;0;1;2
2022/23;PB;vg 3;Nøtterøy videregående skole;12;0;1;0;0
2022/23;ST;vg 3;Nøtterøy videregående skole;131;0;5;2;0
2022/23;Alle utdanningsprogram;vg 3;Nøtterøy videregående skole;154;0;6;3;2
2022/23;Alle utdanningsprogram;Totalt;Melsom videregående skole;132;0;5;14;11
2022/23;ME;Totalt;Melsom videregående skole;20;0;1;1;1
2022/23;NA;Totalt;Melsom videregående skole;74;0;0;6;7
2022/23;PB;Totalt;Melsom videregående skole;12;0;4;6;2
2022/23;ST;Totalt;Melsom videregående skole;26;0;0;1;1
2022/23;ME;vg 1;Melsom videregående skole;4;0;0;1;1
2022/23;NA;vg 1;Melsom videregående skole;32;0;0;4;6
2022/23;ST;vg 1;Melsom videregående skole;12;0;0;1;0
2022/23;Alle utdanningsprogram;vg 1;Melsom videregående skole;48;0;0;6;7
2022/23;ME;vg 2;Melsom videregående skole;7;0;1;0;0
2022/23;NA;vg 2;Melsom videregående skole;29;0;0;1;1
2022/23;ST;vg 2;Melsom videregående skole;7;0;0;0;0
2022/23;Alle utdanningsprogram;vg 2;Melsom videregående skole;43;0;1;1;1
2022/23;ME;vg 3;Melsom videregående skole;9;0;0;0;0
2022/23;NA;vg 3;Melsom videregående skole;13;0;0;1;0
2022/23;PB;vg 3;Melsom videregående skole;12;0;4;6;2
2022/23;ST;vg 3;Melsom videregående skole;7;0;0;0;1
2022/23;Alle utdanningsprogram;vg 3;Melsom videregående skole;41;0;4;7;3
2022/23;Alle utdanningsprogram;Totalt;Horten videregående skole;875;36;52;50;25
2022/23;EL;Totalt;Horten videregående skole;63;3;2;1;4
2022/23;FD;Totalt;Horten videregående skole;24;3;1;4;5
2022/23;HS;Totalt;Horten videregående skole;111;11;4;5;4
2022/23;ID;Totalt;Horten videregående skole;82;2;0;6;0
2022/23;IM;Totalt;Horten videregående skole;26;2;0;5;0
2022/23;ME;Totalt;Horten videregående skole;56;1;9;8;4
2022/23;PB;Totalt;Horten videregående skole;44;3;3;3;1
2022/23;SR;Totalt;Horten videregående skole;24;3;0;5;2
2022/23;ST;Totalt;Horten videregående skole;413;7;29;12;1
2022/23;TP;Totalt;Horten videregående skole;32;1;4;1;4
2022/23;EL;vg 1;Horten videregående skole;29;1;1;1;1
2022/23;FD;vg 1;Horten videregående skole;14;2;1;3;5
2022/23;HS;vg 1;Horten videregående skole;55;8;3;4;2
2022/23;ID;vg 1;Horten videregående skole;30;0;0;0;0
2022/23;IM;vg 1;Horten videregående skole;12;2;0;3;0
2022/23;ME;vg 1;Horten videregående skole;15;0;5;7;4
2022/23;SR;vg 1;Horten videregående skole;16;0;0;2;1
2022/23;ST;vg 1;Horten videregående skole;132;1;12;3;0
2022/23;TP;vg 1;Horten videregående skole;21;0;4;1;4
2022/23;Alle utdanningsprogram;vg 1;Horten videregående skole;324;14;26;24;17
2022/23;EL;vg 2;Horten videregående skole;26;2;0;0;3
2022/23;FD;vg 2;Horten videregående skole;10;1;0;1;0
2022/23;HS;vg 2;Horten videregående skole;56;3;1;1;2
2022/23;ID;vg 2;Horten videregående skole;27;1;0;3;0
2022/23;IM;vg 2;Horten videregående skole;14;0;0;2;0
2022/23;ME;vg 2;Horten videregående skole;20;1;2;0;0
2022/23;SR;vg 2;Horten videregående skole;8;3;0;3;1
2022/23;ST;vg 2;Horten videregående skole;129;5;6;4;0
2022/23;TP;vg 2;Horten videregående skole;11;1;0;0;0
2022/23;Alle utdanningsprogram;vg 2;Horten videregående skole;301;17;9;14;6
2022/23;EL;vg 3;Horten videregående skole;8;0;1;0;0
2022/23;ID;vg 3;Horten videregående skole;25;1;0;3;0
2022/23;ME;vg 3;Horten videregående skole;21;0;2;1;0
2022/23;PB;vg 3;Horten videregående skole;44;3;3;3;1
2022/23;ST;vg 3;Horten videregående skole;152;1;11;5;1
2022/23;Alle utdanningsprogram;vg 3;Horten videregående skole;250;5;17;12;2
2022/23;Alle utdanningsprogram;Totalt;Holmestrand videregående skole;137;16;12;13;14
2022/23;HS;Totalt;Holmestrand videregående skole;30;0;1;2;3
2022/23;PB;Totalt;Holmestrand videregående skole;11;1;3;5;6
2022/23;RM;Totalt;Holmestrand videregående skole;5;5;0;2;1
2022/23;ST;Totalt;Holmestrand videregående skole;81;8;8;4;0
2022/23;TP;Totalt;Holmestrand videregående skole;10;2;0;0;4
2022/23;HS;vg 1;Holmestrand videregående skole;20;0;1;0;1
2022/23;RM;vg 1;Holmestrand videregående skole;5;5;0;2;1
2022/23;ST;vg 1;Holmestrand videregående skole;26;5;0;0;0
2022/23;TP;vg 1;Holmestrand videregående skole;10;2;0;0;4
2022/23;Alle utdanningsprogram;vg 1;Holmestrand videregående skole;61;12;1;2;6
2022/23;HS;vg 2;Holmestrand videregående skole;10;0;0;2;2
2022/23;ST;vg 2;Holmestrand videregående skole;39;1;5;2;0
2022/23;Alle utdanningsprogram;vg 2;Holmestrand videregående skole;49;1;5;4;2
2022/23;PB;vg 3;Holmestrand videregående skole;11;1;3;5;6
2022/23;ST;vg 3;Holmestrand videregående skole;16;2;3;2;0
2022/23;Alle utdanningsprogram;vg 3;Holmestrand videregående skole;27;3;6;7;6
2022/23;Alle utdanningsprogram;Totalt;Greveskogen videregående skole;673;16;26;54;14
2022/23;IM;Totalt;Greveskogen videregående skole;45;0;0;0;2
2022/23;MD;Totalt;Greveskogen videregående skole;69;1;1;3;0
2022/23;RM;Totalt;Greveskogen videregående skole;38;3;3;6;3
2022/23;SR;Totalt;Greveskogen videregående skole;39;2;3;7;2
2022/23;ST;Totalt;Greveskogen videregående skole;482;10;19;38;7
2022/23;IM;vg 1;Greveskogen videregående skole;29;0;0;0;1
2022/23;MD;vg 1;Greveskogen videregående skole;21;0;0;0;0
2022/23;RM;vg 1;Greveskogen videregående skole;19;3;3;2;1
2022/23;SR;vg 1;Greveskogen videregående skole;28;2;3;5;2
2022/23;ST;vg 1;Greveskogen videregående skole;174;5;3;21;5
2022/23;Alle utdanningsprogram;vg 1;Greveskogen videregående skole;271;10;9;28;9
2022/23;IM;vg 2;Greveskogen videregående skole;16;0;0;0;1
2022/23;MD;vg 2;Greveskogen videregående skole;21;1;1;1;0
2022/23;RM;vg 2;Greveskogen videregående skole;19;0;0;4;2
2022/23;SR;vg 2;Greveskogen videregående skole;11;0;0;2;0
2022/23;ST;vg 2;Greveskogen videregående skole;147;4;10;9;2
2022/23;Alle utdanningsprogram;vg 2;Greveskogen videregående skole;214;5;11;16;5
2022/23;MD;vg 3;Greveskogen videregående skole;27;0;0;2;0
2022/23;ST;vg 3;Greveskogen videregående skole;161;1;6;8;0
2022/23;Alle utdanningsprogram;vg 3;Greveskogen videregående skole;188;1;6;10;0
2022/23;Alle utdanningsprogram;Totalt;Færder videregående skole;534;31;32;35;29
2022/23;BA;Totalt;Færder videregående skole;95;3;9;14;9
2022/23;EL;Totalt;Færder videregående skole;108;2;0;1;2
2022/23;KD;Totalt;Færder videregående skole;83;13;8;5;1
2022/23;PB;Totalt;Færder videregående skole;109;7;13;7;6
2022/23;TP;Totalt;Færder videregående skole;139;6;2;8;11
2022/23;BA;vg 1;Færder videregående skole;53;2;5;12;4
2022/23;EL;vg 1;Færder videregående skole;59;2;0;1;2
2022/23;KD;vg 1;Færder videregående skole;41;4;4;3;0
2022/23;TP;vg 1;Færder videregående skole;63;3;1;5;4
2022/23;Alle utdanningsprogram;vg 1;Færder videregående skole;216;11;10;21;10
2022/23;BA;vg 2;Færder videregående skole;42;1;4;2;5
2022/23;EL;vg 2;Færder videregående skole;32;0;0;0;0
2022/23;KD;vg 2;Færder videregående skole;20;8;1;2;0
2022/23;TP;vg 2;Færder videregående skole;76;3;1;3;7
2022/23;Alle utdanningsprogram;vg 2;Færder videregående skole;170;12;6;7;12
2022/23;EL;vg 3;Færder videregående skole;17;0;0;0;0
2022/23;KD;vg 3;Færder videregående skole;22;1;3;0;1
2022/23;PB;vg 3;Færder videregående skole;109;7;13;7;6
2022/23;Alle utdanningsprogram;vg 3;Færder videregående skole;148;8;16;7;7
2021/22;Alle utdanningsprogram;Totalt;Vestfold;6 863;247;217;316;219
2021/22;BA;Totalt;Vestfold;338;14;9;15;20
2021/22;DH;Totalt;Vestfold;11;0;0;0;2
2021/22;EL;Totalt;Vestfold;349;12;7;3;12
2021/22;FD;Totalt;Vestfold;71;11;6;6;11
2021/22;HS;Totalt;Vestfold;743;47;27;28;37
2021/22;ID;Totalt;Vestfold;570;4;13;5;3
2021/22;IM;Totalt;Vestfold;111;1;2;6;3
2021/22;KD;Totalt;Vestfold;122;18;9;10;3
2021/22;MD;Totalt;Vestfold;250;9;10;10;7
2021/22;ME;Totalt;Vestfold;194;4;4;19;10
2021/22;NA;Totalt;Vestfold;76;0;6;13;3
2021/22;PB;Totalt;Vestfold;432;18;15;32;15
2021/22;RM;Totalt;Vestfold;127;5;5;11;6
2021/22;SR;Totalt;Vestfold;206;8;6;32;25
2021/22;ST;Totalt;Vestfold;2 925;75;81;107;28
2021/22;TP;Totalt;Vestfold;338;21;17;19;34
2021/22;BA;vg 1;Vestfold;184;8;6;11;6
2021/22;EL;vg 1;Vestfold;155;4;1;1;5
2021/22;FD;vg 1;Vestfold;48;9;5;3;7
2021/22;HS;vg 1;Vestfold;361;24;13;17;21
2021/22;ID;vg 1;Vestfold;193;2;2;0;1
2021/22;IM;vg 1;Vestfold;61;1;1;2;1
2021/22;KD;vg 1;Vestfold;40;16;4;0;2
2021/22;MD;vg 1;Vestfold;81;6;5;4;6
2021/22;ME;vg 1;Vestfold;58;1;0;7;3
2021/22;NA;vg 1;Vestfold;32;0;4;6;2
2021/22;RM;vg 1;Vestfold;58;2;4;5;4
2021/22;SR;vg 1;Vestfold;96;5;0;11;16
2021/22;ST;vg 1;Vestfold;1 034;41;31;26;8
2021/22;TP;vg 1;Vestfold;179;16;8;14;24
2021/22;Alle utdanningsprogram;vg 1;Vestfold;2 580;135;84;107;106
2021/22;BA;vg 2;Vestfold;154;6;3;4;14
2021/22;EL;vg 2;Vestfold;164;8;1;2;6
2021/22;FD;vg 2;Vestfold;23;2;1;3;4
2021/22;HS;vg 2;Vestfold;357;22;7;10;16
2021/22;ID;vg 2;Vestfold;182;2;10;2;2
2021/22;IM;vg 2;Vestfold;50;0;1;4;2
2021/22;KD;vg 2;Vestfold;40;2;5;5;1
2021/22;MD;vg 2;Vestfold;80;2;4;3;1
2021/22;ME;vg 2;Vestfold;59;3;3;8;4
2021/22;NA;vg 2;Vestfold;34;0;2;7;1
2021/22;RM;vg 2;Vestfold;69;3;1;6;2
2021/22;SR;vg 2;Vestfold;110;3;6;21;9
2021/22;ST;vg 2;Vestfold;941;14;39;54;11
2021/22;TP;vg 2;Vestfold;159;5;9;5;10
2021/22;Alle utdanningsprogram;vg 2;Vestfold;2 422;72;92;134;83
2021/22;DH;vg 3;Vestfold;11;0;0;0;2
2021/22;EL;vg 3;Vestfold;30;0;5;0;1
2021/22;HS;vg 3;Vestfold;25;1;7;1;0
2021/22;ID;vg 3;Vestfold;195;0;1;3;0
2021/22;KD;vg 3;Vestfold;42;0;0;5;0
2021/22;MD;vg 3;Vestfold;89;1;1;3;0
2021/22;ME;vg 3;Vestfold;77;0;1;4;3
2021/22;NA;vg 3;Vestfold;10;0;0;0;0
2021/22;PB;vg 3;Vestfold;432;18;15;32;15
2021/22;ST;vg 3;Vestfold;950;20;11;27;9
2021/22;Alle utdanningsprogram;vg 3;Vestfold;1 861;40;41;75;30
2021/22;Alle utdanningsprogram;Totalt;Thor Heyerdahl videregående skole;1 249;65;21;40;36
2021/22;BA;Totalt;Thor Heyerdahl videregående skole;100;7;1;6;4
2021/22;EL;Totalt;Thor Heyerdahl videregående skole;95;1;0;0;0
2021/22;HS;Totalt;Thor Heyerdahl videregående skole;107;17;0;4;9
2021/22;ID;Totalt;Thor Heyerdahl videregående skole;179;1;1;1;1
2021/22;MD;Totalt;Thor Heyerdahl videregående skole;63;3;1;2;1
2021/22;ME;Totalt;Thor Heyerdahl videregående skole;69;4;2;1;4
2021/22;PB;Totalt;Thor Heyerdahl videregående skole;60;2;0;1;1
2021/22;RM;Totalt;Thor Heyerdahl videregående skole;43;4;1;3;2
2021/22;SR;Totalt;Thor Heyerdahl videregående skole;49;0;4;10;7
2021/22;ST;Totalt;Thor Heyerdahl videregående skole;389;21;5;9;0
2021/22;TP;Totalt;Thor Heyerdahl videregående skole;95;5;6;3;7
2021/22;BA;vg 1;Thor Heyerdahl videregående skole;60;7;0;4;3
2021/22;EL;vg 1;Thor Heyerdahl videregående skole;48;0;0;0;0
2021/22;HS;vg 1;Thor Heyerdahl videregående skole;51;6;0;4;3
2021/22;ID;vg 1;Thor Heyerdahl videregående skole;56;1;1;0;0
2021/22;MD;vg 1;Thor Heyerdahl videregående skole;18;2;0;1;1
2021/22;ME;vg 1;Thor Heyerdahl videregående skole;22;1;0;0;1
2021/22;RM;vg 1;Thor Heyerdahl videregående skole;25;1;1;0;1
2021/22;SR;vg 1;Thor Heyerdahl videregående skole;22;0;0;3;5
2021/22;ST;vg 1;Thor Heyerdahl videregående skole;135;17;1;5;0
2021/22;TP;vg 1;Thor Heyerdahl videregående skole;45;5;1;3;6
2021/22;Alle utdanningsprogram;vg 1;Thor Heyerdahl videregående skole;482;40;4;20;20
2021/22;BA;vg 2;Thor Heyerdahl videregående skole;40;0;1;2;1
2021/22;EL;vg 2;Thor Heyerdahl videregående skole;47;1;0;0;0
2021/22;HS;vg 2;Thor Heyerdahl videregående skole;56;11;0;0;6
2021/22;ID;vg 2;Thor Heyerdahl videregående skole;62;0;0;0;1
2021/22;MD;vg 2;Thor Heyerdahl videregående skole;23;1;1;1;0
2021/22;ME;vg 2;Thor Heyerdahl videregående skole;21;3;2;1;1
2021/22;RM;vg 2;Thor Heyerdahl videregående skole;18;3;0;3;1
2021/22;SR;vg 2;Thor Heyerdahl videregående skole;27;0;4;7;2
2021/22;ST;vg 2;Thor Heyerdahl videregående skole;119;3;4;2;0
2021/22;TP;vg 2;Thor Heyerdahl videregående skole;50;0;5;0;1
2021/22;Alle utdanningsprogram;vg 2;Thor Heyerdahl videregående skole;463;22;17;16;13
2021/22;ID;vg 3;Thor Heyerdahl videregående skole;61;0;0;1;0
2021/22;MD;vg 3;Thor Heyerdahl videregående skole;22;0;0;0;0
2021/22;ME;vg 3;Thor Heyerdahl videregående skole;26;0;0;0;2
2021/22;PB;vg 3;Thor Heyerdahl videregående skole;60;2;0;1;1
2021/22;ST;vg 3;Thor Heyerdahl videregående skole;135;1;0;2;0
2021/22;Alle utdanningsprogram;vg 3;Thor Heyerdahl videregående skole;304;3;0;4;3
2021/22;Alle utdanningsprogram;Totalt;Sandefjord videregående skole;1 574;71;81;89;67
2021/22;DH;Totalt;Sandefjord videregående skole;11;0;0;0;2
2021/22;EL;Totalt;Sandefjord videregående skole;50;5;6;1;4
2021/22;FD;Totalt;Sandefjord videregående skole;43;10;3;0;6
2021/22;HS;Totalt;Sandefjord videregående skole;187;8;10;7;14
2021/22;ID;Totalt;Sandefjord videregående skole;88;0;1;0;0
2021/22;IM;Totalt;Sandefjord videregående skole;55;0;2;3;2
2021/22;KD;Totalt;Sandefjord videregående skole;56;7;5;3;2
2021/22;MD;Totalt;Sandefjord videregående skole;110;5;6;6;2
2021/22;PB;Totalt;Sandefjord videregående skole;79;9;6;9;2
2021/22;RM;Totalt;Sandefjord videregående skole;12;0;1;1;1
2021/22;SR;Totalt;Sandefjord videregående skole;100;5;0;12;14
2021/22;ST;Totalt;Sandefjord videregående skole;723;17;38;40;8
2021/22;TP;Totalt;Sandefjord videregående skole;60;5;3;7;10
2021/22;EL;vg 1;Sandefjord videregående skole;24;1;1;1;1
2021/22;FD;vg 1;Sandefjord videregående skole;26;9;3;0;5
2021/22;HS;vg 1;Sandefjord videregående skole;86;5;3;2;9
2021/22;ID;vg 1;Sandefjord videregående skole;32;0;0;0;0
2021/22;IM;vg 1;Sandefjord videregående skole;32;0;1;0;1
2021/22;KD;vg 1;Sandefjord videregående skole;20;5;4;0;1
2021/22;MD;vg 1;Sandefjord videregående skole;39;4;3;3;1
2021/22;SR;vg 1;Sandefjord videregående skole;49;4;0;5;9
2021/22;ST;vg 1;Sandefjord videregående skole;264;4;16;6;1
2021/22;TP;vg 1;Sandefjord videregående skole;41;3;1;6;7
2021/22;Alle utdanningsprogram;vg 1;Sandefjord videregående skole;613;35;32;23;35
2021/22;EL;vg 2;Sandefjord videregående skole;19;4;1;0;3
2021/22;FD;vg 2;Sandefjord videregående skole;17;1;0;0;1
2021/22;HS;vg 2;Sandefjord videregående skole;88;2;3;4;5
2021/22;ID;vg 2;Sandefjord videregående skole;24;0;1;0;0
2021/22;IM;vg 2;Sandefjord videregående skole;23;0;1;3;1
2021/22;KD;vg 2;Sandefjord videregående skole;18;2;1;2;1
2021/22;MD;vg 2;Sandefjord videregående skole;30;1;2;2;1
2021/22;RM;vg 2;Sandefjord videregående skole;12;0;1;1;1
2021/22;SR;vg 2;Sandefjord videregående skole;51;1;0;7;5
2021/22;ST;vg 2;Sandefjord videregående skole;238;4;19;26;5
2021/22;TP;vg 2;Sandefjord videregående skole;19;2;2;1;3
2021/22;Alle utdanningsprogram;vg 2;Sandefjord videregående skole;539;17;31;46;26
2021/22;DH;vg 3;Sandefjord videregående skole;11;0;0;0;2
2021/22;EL;vg 3;Sandefjord videregående skole;7;0;4;0;0
2021/22;HS;vg 3;Sandefjord videregående skole;13;1;4;1;0
2021/22;ID;vg 3;Sandefjord videregående skole;32;0;0;0;0
2021/22;KD;vg 3;Sandefjord videregående skole;18;0;0;1;0
2021/22;MD;vg 3;Sandefjord videregående skole;41;0;1;1;0
2021/22;PB;vg 3;Sandefjord videregående skole;79;9;6;9;2
2021/22;ST;vg 3;Sandefjord videregående skole;221;9;3;8;2
2021/22;Alle utdanningsprogram;vg 3;Sandefjord videregående skole;422;19;18;20;6
2021/22;Alle utdanningsprogram;Totalt;Sande videregående skole;354;13;7;7;4
2021/22;EL;Totalt;Sande videregående skole;41;1;0;1;0
2021/22;HS;Totalt;Sande videregående skole;77;6;2;3;1
2021/22;ID;Totalt;Sande videregående skole;58;1;2;0;1
2021/22;ME;Totalt;Sande videregående skole;27;0;0;0;1
2021/22;PB;Totalt;Sande videregående skole;15;0;0;1;0
2021/22;ST;Totalt;Sande videregående skole;118;3;2;1;0
2021/22;TP;Totalt;Sande videregående skole;18;2;1;1;1
2021/22;EL;vg 1;Sande videregående skole;14;1;0;0;0
2021/22;HS;vg 1;Sande videregående skole;45;5;2;3;1
2021/22;ID;vg 1;Sande videregående skole;18;1;0;0;1
2021/22;ME;vg 1;Sande videregående skole;6;0;0;0;0
2021/22;ST;vg 1;Sande videregående skole;33;3;1;0;0
2021/22;TP;vg 1;Sande videregående skole;12;2;1;0;0
2021/22;Alle utdanningsprogram;vg 1;Sande videregående skole;128;12;4;3;2
2021/22;EL;vg 2;Sande videregående skole;27;0;0;1;0
2021/22;HS;vg 2;Sande videregående skole;32;1;0;0;0
2021/22;ID;vg 2;Sande videregående skole;21;0;2;0;0
2021/22;ME;vg 2;Sande videregående skole;11;0;0;0;1
2021/22;ST;vg 2;Sande videregående skole;36;0;1;0;0
2021/22;TP;vg 2;Sande videregående skole;6;0;0;1;1
2021/22;Alle utdanningsprogram;vg 2;Sande videregående skole;133;1;3;2;2
2021/22;ID;vg 3;Sande videregående skole;19;0;0;0;0
2021/22;ME;vg 3;Sande videregående skole;10;0;0;0;0
2021/22;PB;vg 3;Sande videregående skole;15;0;0;1;0
2021/22;ST;vg 3;Sande videregående skole;49;0;0;1;0
2021/22;Alle utdanningsprogram;vg 3;Sande videregående skole;93;0;0;2;0
2021/22;Alle utdanningsprogram;Totalt;Re videregående skole;742;14;7;8;13
2021/22;BA;Totalt;Re videregående skole;140;2;0;1;6
2021/22;HS;Totalt;Re videregående skole;118;6;3;3;3
2021/22;ID;Totalt;Re videregående skole;168;0;1;1;0
2021/22;PB;Totalt;Re videregående skole;30;0;0;0;0
